Other,English
-külen,to be very wet
-tulen,to be to banks
¿chewpüle?,in what place?
¿chumalu am?,for what reason?
¿chumi am?,what did he make?
¿chumwechi am?,how?
¿chumwelu am?,why?
¿ka iney am?,and to who more?
acchahuall,hen
achren,dune
achur,garlic
acun,to arrive
ad-aden,Beautiful
ad-ngüen,Beauty
adeluuve,Skilled
Adkintun,To look
afumün,to cook
aimen,Something
airan,Lazy
aiviñ,Toilet
aiviñ,Beautiful
akun,to arrive
AL,Prince of the Spirits
alavn,To enjoy
Alazán,color of the hair of animals
Alcüpeyün,Heard
Alduchi,Many times
alhue,soul
alhue-chel,Ghost
alhuè mapù,country of the deads
Ali-are,Heat
ali-plow,heat
aling,fever
alium,glistening
Aliun,Glistening
allkütun,to listen
alu,it indicates simple future
alulun-colol-colol,angina
Alülun-voro,Rheumatism
aluminé,clear fund
alùpinve,Talkative
alüpùra,High
am,interrogation word
amillancatucura,leave with the stone necklace
amon,"To walk, To go"
ampel,Desire
amuchi,Second totem of Valdivia
amuchimai,used when separating
amukonü,to leave for the water
Amul·etul·ü ruka mew inche,while I left to the house
amun,To go
amutun,to leave
an·tü,day
ancamil,body of gold
Ancao,Mediocrity
anculan,dead body
Ancüncuchran,Tuberculosis
angue,face
anguim,salty meat
anneupa,go to have a seat
Antel,Sun
anti,sun
antivil,celestial viper
antú,clarity of the day
Antü,Sun
antuquero,stone by day
anümka,it plants
anün,to sit down
apeu,story
apoll,lung of animals
araucano,Inhabitant of the Arauco
Arauco,"Toad of the water, toad of water"
araw,plow
areco,very hot
areí-antu,the sun burns
areiñi-arengüei,is hot
aroñma,to add rice
ataltùcu,Immoral
atrenco,cold
atreuco,cold
auca,enemy
auca,untamable
auto,car
av-avpun,End
avpun mapu,frontier
awkantun,to play
ayar,Cans
ayecantun,Fun
ayechi,that
ayekan,to always laugh
ayekan wentru,amusing man
ayekantufe,person that makes thank you
ayekantulün,have a good time to some
ayekantun,to have a good time happily
ayekantun düngu,amusement
ayelén,happiness
ayen,to cause laugh
ayiwkiawün,to walk happy
ayiwün,to make happy
aylla,"nine, Snow"
ayülumn,To fall in love
ayün,To love
ayuuculen,to be cheerful
ayüulen,To make happy
Bariloche,toward the town
boigue,cinnamon
buta,big
ca-pichi-len,Give me a little more
Cachilla,Wheat
Cachin,Mumps
cachrucachru,from time to time
cachu,grass
cachuitu,Bed
cachul,iron axe
caghe,duck
cahuellu,horse
Cahuiñ-camaricun,Party
cahuiñque,Place of the drunkenness
caichü,diarrhea
caicün,To plow
caiñe,Enemy
calcu,sorcerer
calefú,another river
calel,Hill
calelche,human body
calfin,blue
calfu,blue
calfucurá,blue stone
Calfumahuida,Blue mountain
calfuqueo,blue flint
calkuy,horn trumpet
calli-calli,Each one
callico,solitary
callvucurá,blue stone
callvuquirque,blue lizard
Calmín,Moss
calquillo,panther
calquin,eagle
calvucurá,blue stone
canai,Partner
canayllancatucura,Friend of stone necklaces
canca,Roasted
cañincuiz,gray
Canque,Buttock
carhue,Where there is green
carhué,Where there is population
carileufú,green river
Cariló,Green dune
carman,city
carpan,to Come to the city
carrunqueo,green flint
Carü,Green
carú-curá,green stone
carupancura,stone of the green condor
cashuati,high mountain
catan,house in the cone form
Catri,"Broken, separate"
catricura,broken stone
catriel,Name of several caciques
Catriló,"Dune, cut dune"
catrinao,broken tiger
caupolicán,refined flint
Cauque,"king fish, kingfish"
cauquen,swan
cautin,what takes a short cut
cavir,asthma
cayu,six
cayulen,six loads
cayun,be six
cayupan,six lions
cayupel,six throats
cayuquen,six leagues
Chacayel,"Chacayes mount, mount chacayes"
Chada,Glass
chadi,salt
Chadi-chasi,Salt
chadi leufu,Salted River
chadi leuvu,Salted River
chafo,to cough
chafon,to cough
chahuai,hoops
chai,today
chalin,to greet
Challhua,"Fish, fished"
challwa,to fish
challwan,to fish
chamal,blanket species
Chamall,"Pant, woman's dress, pants"
chamulchei,doesn't know when
Chamùlchei,I don't know when
Chang-llique,Leg
changkiñ,island
changull,finger
Chao,Father
chapad,Mud
chapi,spicy
chaquiras,glass stone
chascomus,among blackish waters
chavalonco,headache
chaw,father
che,people
chedcui,father-in-law
cheiquefilu,ostrich snake
chem,what
Chemchei,"I don't know, doesn't know"
Chemnorume,Anything
chemrume,anything
Chenque,Sepulcher
cheo,Where
cherri,old
cheu,where
Cheuchei,"I don't know where, doesn't know where"
cheuque,ostrich
cheuul,brave
cheuúl,Handsome
cheuùl,Well done
chew,where
Chey,perhaps
chi,modifies to a following noun
chi pu wentru,the men
chi wentru,the man
chi wentru peeyew chi domo,the man was seen by the woman
chi wentru pefi chi domo,the man saw the woman
chi wentru pengey,the man was seen
chichatun,to take chicha
chichue,"It rocks, rocks"
chifu,male goat
chilca,"notarize, quiver, notarizes"
chilcatun,To read
chilcatuve,foul-mouthed
chile,a little bird
chilihue,Place of starlings
Chilla,Fox
chilli,starling
chiloé,Island of the gulls
Chima,Syphilis
CHIMED,Raft
Chingue,Skunk
chinu,knife
chipantu,year
chiruca,The house
chiu,goldfinch
chivilcoy,area that gathers the lagoons
chiway,sea foam
Cho-cha,Viper
chod,yellow
choele choel,ghost
Choique,"Night, ostrich"
chol,thistle
chori,lobster
choroy,parrot
chovcuchran,Conjunctivitis
Chrahua,Skin
chran'n,To fall
chranacu,Barbecued steak
chranacu charrusco,barbecue
chrapal,rush
chrapi,pepper
Chraram,Measles
Chravuùn,Kiss
chravuya,last night
Chreige,Sallow
chremo,Gentile
chrerri,Old man
chripantuman,birthday
chroi,front
chrongli,Thin
chroquichroqui,partly this way
chueca,ball game
chum,how
chuman,for waht reason?
chumel,boots
Chumia,Not to make bad to anybody
chumngechi,how
chumngelu,why
Chumpirú,Hat
chumpun,appendix
chumquechirume,Like he wants to be
chumül,when
chumüñ,when
claluan,three gumps
claqueo,to be three
claromecó,three filtrations of water
clen,tail
cleñan,line
co,It dilutes
coa,owl
cochi,Sweet
cochicó,fresh water
cochim,Insolent
cochrü,Sour
code,"Idiot, idiotic"
Cofuntuqueimi,"We go to drink tea, to drink tea"
Cofutuaimi,"We go to drink tea, to drink tea"
coifin,the old one
coifuin,the old one
COIHUÉ,Tree of beautiful aspect
COILA,Lie
Coillil,Reddish
COIPU,Otter
colcol,young ox
Coli,Red
COLIHUE,Cane used to make lance
COLIHUE,grass
Colín,Reddish
COLÍN,Reddish
COLIPA,to come red
Colipán,Brown puma
COLIQUEO,red flint
COLIQUEO,to be blond
Coliuün,Jaw
COLLALLA,Ant
COLLICURÁ,red Stone
Colloncurá,Stone mask
Collu,Red
Colocolo,"Monkey of the mount, mountain Cat"
COLOLEUVÚ,Laughs
con'n,To enter
COÑELUAN,given birth
conguin,Harvests
Conhueantü,West
Coñihue,Womb
CONILLA,Son of the sea
COÑUE,golden lanb
Conulaf,"Paloma, big dove"
Convircún,catch a cold
CONVIRCÜN,Catches a cold
COPAHUE,Sulfurates
Copahue,Dilutes with sulfur
CORDUROY,liver
corel,Sand
Corü,Soup
CORUNCO,tibia
Cotar,Toasted corn
COTRON,rope
Covque,Bread
Covun,Hot
Coyam,Oak
COYVIN,Formerly
Cùchi,Butterfly
cuchral,Fire
cüchralhue,Vent
CUCHRANCÙLEN,to be sick
Cuchru,Duck
cuchrum,To scream
CUDE-LAHUAL,Larch
cudun,"To go to bed, Go to bed"
Cug,Hand
cüilu,Unpleasant
CUIVICONME,For a lot of time
cúlcai,Necklace
CÙLCHE,Intestine
Culchreu,land
cúlco,Basket
cùlí,Fishhook
cülìn'n-yen,to take
cúllen,Tear
cullin,Fortune
culliñ,Animal
CÜLPEM,Delirium
Cultrún,Drum
CULTUN,Drum made with pony leather
CULUV,Herb
Culuy,Tea leaf
cüme,Well
CÜME-CHETUE-IMI,you speak the language?
cumelen,Happy
CÜMELEN,be in peace
cümen,"Good, Pleasure"
cun-un,To go
cuñival,Unhappy
cüpal,Family
Cùpel-Cùpel,Turkey
CURÁ,Stone
Curá,Stone
Curá,Stone
CURACA,Boss
CURACÓ,of the stone
Curaló,Stone dune
CURAM,Egg
CURAMALAN,Fence
curco,cavern
CURE HIM,stone Dune
CURES,Stone
CURES,Stone
Curicó,Dilutes quarter note
CURIQUEO,black Flint
cùrpu-nguen,Pregnant
CURRUCAL,black Wool
CURRUMALAN,black Corral
CURRUNAO,The black tiger
Curu Curru,Black
CURUMALAN,black Corral
Curuman,Black luck
CURUPAN,black Lion
curüun,Alba
CÜRUV,Wind
Cushe,Old
CUTRAL CO,fire Water
cutran-cuchran,"Sick person, Sick"
cütu,Even
cuyen,moon
Cüyen,Month
CUYUPIL,gritty Stone
defe,debt
defelen,duty
deu,Later
Deuü,Mouse
dew,an action that began fully
dewman,to make
deya,it mates of male
DICHOCHANGÙL,Index
Dilutes clean,Dilutes clean
dingen,to reach
DIUKA,singer
DIULLIN,Blowfly
Domo,Woman
domo lamngen,it mates of a woman
doy,it goes next to the verb
doy pürü,quicker
duam,"idea, Devises"
dungun,to speak
dùngun,"To talk, language"
DÙÑÍN,Brows
EDÙM,Gum
Eimi,You
Eimi,You
Eimn,You
eiñ mew,Classifier noun-object
el,verbal morpheme
ELICURÁ,hot Stone
elkünun,to keep
eln,"To leave, to Create"
eltuhue,Cemetery
elü,to leave
elun,To give
eluney,Gift
eluwün,to fix
em,it indicates besides past
en,Classifier noun-object
enew,Classifier noun-object
engu,it indicates proximity
entrin,hunger
ENTUCO,taken out
ENTUN,to gather people
eñumalko,to heat water
epe,almost
epe afichi pun,to the dawn
epe kom,almost everything
EPECUÉN,Almost to the limit
epu,two
epu mari,twenty
epu tripa che,people of two types
epuduam,"doubt, Doubts"
Epue,"The day after tomorrow, day after tomorrow"
EPUGNER,Two foxes
