Other,English
aabaasa sthaana,accomodation
aabaasa sthaana,lodgings
aabadhha karibaa,confine
aabasyaka,require
aabasyaka hebaa,behove
aabasyakataa,"need, requirement"
aabheejatiya,aristocracy
aabhimukhya,attitude
aabruta,covered
aachambheeta,taken aback
aacharana,manners
aacharana / sishtaachaar,manners
aacharana pradarshana,behave
aadambarapurna bhojee,banquet
aadarsha,principle
aadaya,recovery
aadesh / anurodh,behest
aadesha / nirdesha,order
aadhunika,modern
aaeen,law
aaeen ulanghanakaari,law breaker
aaeengata karjyanushthaana,legal proceeding
aaga pachha,back and forth
aagamana,arrival
aagata,brought forward
aaghaat jogu bibarna,black and blue
aaghaat pratyaaghaat,bandy
aagraha,"eager, interest"
aagraha / sudha,interest
aagraha / sudha / ruchee,interest
aaguaa / purbaru,beforehand
aaharanapreeya,acquisitive
aahata,wounded
aahulaa,oar
aakaara,"size, shape"
aakarshana,attraction
aakarshaniya,attractive
aakasha,heaven/ sky
aakasmika / atarkita,abrupt
aakhi / chakhyu,eye
aakhu,sugarcane
aakramana,"attack, assault"
aakrosha paraayana,bitchy
aakrushta,attract
aakula,fervent
aaleengana,embrace
aalochana,discuss
aalochanaaa,discussion
aaloka,light
aamantrana,solicit
aamara,ours
Aame,we
aanchudaa,abrasion
aantarika,earnest
aantarikataa,earnest
aantarikataa,earnestness
aanthoo,knee
aanugatya / aasakti,allegiance
aapana,you
Aapana sabu,You (plural)
Aapananku mili bhala laagila,Nice to meet you
Aapananku svaaagat,You're welcome
aapattee,objection
aara paakhare / anya pate,beyond
aaraamprada,soothing
aarakshyana / sanrakshyana,reservation
aarambha,begin
aarohana,ascend
aarohana / chadhiba,climb
aarop,allegation
aarop / abheejog,allege
aarthika,financial
aarthika,monetary
aasa,come
aasabaab patra,baggage
Aasantu,welcome
aascharjya,surprise
aashaa,hope
aashaa o niraashaa,hope and despair
aashanka,premonition
aashirvaad,bless
aatanka,terror
aatankabaadi,terrorist
aatankita,terrified
aath,eight
aatma glaanee,self repentance
aatmaa,spirit
aatmagopana,hide
aatmajeebanee,autobiography
aau madhya,also
aavishkaara,discover
aawhaana,challenge
aaya,income
abaanchhita,unwanted
abagata,acquaint
abahelaa / oopekshaa,neglect
abahelita / oopekshita,neglected
abalambana,follow
abalambana / anukarana,follow
abarodh kareebaa,besiege
abarodh karibaa,block
abarohana / olei,descend
abarohana / olheiba,descend
abasaada,depressed feeling
abastaa / paristithee,condition
abasya / nischay,of course
abhaava,shortage
abhadra,impudent
abheegnyataa,experience
abheejaan,campaign
abheejog,complaint
abheelasha / aakanksha,aspiration
abheenetaa,actor
abhijukta,accused
abhilaash,aspire
abhimaan,pride
abhinabha jojanaa,unique plan
abhinandana,greeting
abhinandana / prashansaa,acclaim
abhinaya,acting
abhipraya,intention
abhisapta,"cursed, accursed"
abhisapta jeebana,cursed life
abhyaas,habit
abhyaas,practice
abhyasta,accustomed
abibaahita purusha,bachelor
abikala,exact
abilambe,at once
abilambe / turanta,at once
abirata,prolong
abodhaarana,appraisal
achala,out of order
Adaa,Ginger
adarkaari,unnecessary
adheeka,more
adhhyaapikaa,teacher- female
adhisthita hebaa,accession
advoota,bizarre
aerundi,threshold
agana,courtyard
agnyaata,incognito
agnyaatare,unknowingly
agrasara,advance
agrasara / agreema,advance
agyna,benighted
Aha gote bahi,It is a book
Aha gote bahi ki?,Is it a book?
ahimsaa,non violence
ajaanata,unknowing
ajauktika,absurd
akasmaata,sudden
akoohaa,unsaid / unspoken
akshya danda,axle
alagaa,separate
alagaa bhaabare,apart
Aloo,Potato
ALU,potato
amaania,unruly
Amba,Mango
anaatha,orphan
anabhignya / dakshyataahina,amateur
anabhignya byaktee,beginner
ananya / adwitya,unique
ananya / adwitya / abhinabha,unique
andhaara,dark
andhabiswaasee,bigot
anidraa,sleepless
anischeeta,"undecided, uncertain"
anishta priya,wicked
aniyamitataaa,irregularity
anoobhava,feel
anookula,favourable
antaranga,intimate
antarbhukta,include
anubaada,translate
anudhyaana,"inspection, inspect"
anudhyana,examine
anudhyana / tadarakh,examine
anugraha,"favour, oblige"
anugraha / krupaa,favour
anujayee,according
anukampaa,mercy
anumaan,guess
anumatee,permission
anumodana,approve
anumodana / sammatee,approval
anupaat,proportion
anupastithee,absence
anurodh,request
anusandhaana,investigation
anusandhaanamulaka,investigative
