Other,English
-ma-,not
-ng,an ending of the 2d person
Asïrma-Wanda,Monk Asïrma
Ayjis,moon malachite
Gara,black
Gol-,to roll down
Golaš,fathom
Gus,bird
Guzuruq,tail
GysGa,short
Khunjis,sun malachite
Ksershçap Serin,gold-protection life-long
Marjan,coral
Mïsïr,sharp of a knife
Norjis,jewel malachite
Pathïr,hero
Pharwaq,unkempt
Qutuçïn-Axka,Monk Qutuçïn
Qïrjis,dirty malachite
Rïnjin rin-chen,precious
Sertan Tonja,life-steady all-accomplishing
Serçighyan,golden happiness
Sukhïr,water dirt
Sut Paqa,milk frog
Sut Qïz,milk girl
Sutjis,milk malachite
Sutkhïr,milk dirt
Yagh Paqa,butter frog
Yaghjis,butter malachite
Yakhïr,butter dirt
Yins'iñjis,silver apricot malachite
Yus Artaq,bad darling
a,that (obl.cases)
a't,horse
aha,poison
ahyna-,to tumble
ahys,mouth
aj,month
ajaq,pot
ajas,frost
al,front
al-,to take
ala,variegated
alhaç,lazy man
alqys,blessing
alty,lower side
alym,front
alyn,front
am-dö-ko,recent
am-ho,recent
amyr,gentle
amyra-,to be quiet
ana,mother
angna-,to hear
angyt,wild duck
aq,white
aq-,to flow
aqa,elder brother
ara,space between
ard,back
arqa,back
art,back
art-,art
arva-,to make magic
aryh,clean
as-,"to cross a mountain, to hang"
at,name
at-,shoot
ata,father
aty,grandson
awa,father
axsa,to hobble
az,a little
az-,to go astray
azaq,foot
azyh,fang
azyr-,to separate
aç-,to open
aça,husband
açy,sister of woman
bahyr,liver
balyq,fortress
baš,head
bezyk,big
bile,also
bilen,also
bos,empty
bu,this
bulaq,well
byl-,to know
byr,one
byšt,louse
böji,wolf
chomyš,scoop
dad,rust
dahi,once more
das,stone
di-,to say
doGyr,round
dongiz,pig
dur-,to stand
durvaq,soil
duz,salt
dyl,language
dys,tooth
dyz,knee
därmaq,claw
dürt,four
elt-,to bring
enek,cow
er-,to be
eren,mankind
ever,soul of the deceased
ezer,saddle
ezer-,to follow
go,this
gu,this
gör-,to see
gös,breast
harqa,back
hižigy,belly
igen,shoulder
ilyh,warm
inek,cow
inger,dusk
ingge,elder brother's wife
ini,younger brother
inžek-tyh,quiet
is,deed
is,trace
ise,host
isen-,trust
it-,hit
ja,arrow
jabytaq,without saddle
jah,fat
jah-,to rain
jahGyn,near
jahla-,to lick
jahmir,rain
jahsyl,green
jahy,war
jaj,summer
jajna-,to sing
jalha-,to lick
jalyn,flame
jalyng,naked
jama-,to patch
jaman,bad
jan,side
jan-,to turn back
jang,naked
jangaq,cheek
janghys,lonely
jangy,new
jangyl,mistake
jaq,side
jar-,to split
jara-,to be beneficial
jaryn,next year
jaryn,shoulderblade
jas,tear
jas,year
jas,young
jas-,hide
jastyq,pillow
jat-,to sleep
javta,thigh
jaxš,good
jaxši,good
jaz,spring
jaz-,to spread
jegen,nephew
jeht,meat
jel,wind
jeng,very
jengge,elder brother's wife
jengig,light
jep,thread
jer,land
jer,song
jet-,to reach
jeti,seven
jezde,sister's husband
ji-,to eat
jiger,deer
jigit,brave man
jigyt,brave man
jih-,to collect
jihaš,tree
jihla-,cry
jihyr,deer
jil,year
jilan,snake
jilym,glue
jin,faecal masses
jing,"sleeve, faecal masses"
jingge,elder brother's wife
jingne,needle
jingyr,dusk
jip,thread
jiq-,to collect
jiraq,distant
jit-,to reach
jiti,seven
johun,thick
johur-,to knead
johurt,coagulated milk
johyn,thick
jol,road
jolham,tamarisk
jomut,egg
joq,there is not
jor-,to walk
jot,mare
jota,thigh
jovta,thigh
joz-,to surpass
ju-,to swim
juhur-,to knead
juhurt,coagulated milk
juhyn,bridle
jul-,pluck
juldys,star
julhum,tamarisk
jum-,to close eyes
jumsaq,mild
jumut-,to come together
jumyt-,to come together
jun,feather
junaq,saddleblanket
jung,feather
juqa,unsubstantial
jurt,camping-site
jus,bad
jut,mare
juw-,to swim
juz,hundred
juz-,demolish
jygyt,brave man
jyh-,to collect
jyldys,root
jym,trousers
jyngaq,cheek
jyr,song
jör-,to walk
jörek,courage
jöt,gall
jöz,hundred
jü,house
jük,load
jül-,to die
jülyr-,to kill
jüm,trousers
jüng,feather
jür-,to walk
jürdek,duck
jüryq,distant
jüt-,pass through
jüz,face
jüz-,demolish
k'or (10.35 l),a measure of capacity
k'ul-,bind feet
kekirt-,to belch
kel-,to come
kelin,daughter-in-law
kemžer,hemp
kendek,navel
keng,wide
kenges-,to advise
kengis,advice
kenžir,hemp
kep,image
ker-,to enter
kesilkä,lizard
kirmik,eyelash
kisi,people
kiçe,night
kun,sun
kun bol-,to be jealous
kus,ox
kuz,autumn
kuzehy,son-in-law
kuš,power
kym,who
kyçih,little
köküs,breast
köm-,to bury
köngül,mood
köz,eye
köš-,to migrate
kük,blue
küken,tether
kül,ashes
küng,female slave
küter-,to rise
lomaq,tale
mang,trot
mang-,to trot
men,I
meng,thousand
min-,to ride on
miš,cat
mišik,cat
mle,child
mojin,neck
mongys,horn
myla,child
ni,what
ohul,son
ohur,thief
oin,play
oj-,to pick
oja,egg
on,ten
ong,right
oq,arrow
orta,middle
orto,middle
oryn,place
ot,fire
ot,grass
otah,tent
otax,tent
otra,middle
otuq,thigh
otus,thirty
ozaq,far
ozhan-,to wake up
oš,handful
p'uryn,before
pah,rope
paluq,fortress
paqyr,copper
par,there is
par-,to walk
pas-,to press
pat-,to hide (intr.)
pat-,to sink
pek-,to be satiated
pel,waist
pelek,gift
per-,to give
peri,wolf
perik,"cap, mighty"
pi,foaled mare
pie,foaled mare
pija,recently
piçin,monkey
poh-,to tie up
pol-,to become
polha-,stir up
pos,empty
poz,"grey, body"
pula-,stir up
puqa,bull
put,foot
put-,to end
puz-,"destroy, awl"
pylyt,cloud
pyra,trumpet
pyrha,camel stallion
pyrçaq,pea
pys-,ripe
pyt-,to end
pytyr,last year
pyz,"ice, we"
pyz-,awl
pyš-,to cut
päj,noble
pörük,cap
q`un-,to rob
qaarq,nose
qaj-,to swim
qajla-,to run towards
qalmaq,hat
qan,blood
qangryq,nose
qangç,top(s) of boots
qap,sack
qar,forearm
qaryn,belly
qatah,nail
qavaq,nose bridge
qawys-,be brought together
qazdyq,bark
qejnat,wing
qizil,red
qo,"luck, pale grey"
qodur,mange
qoin,bosom
qol,arm
qol,gutter
qol-,to beg
qolun,foal
qom,sand
qongqyr,buttocks
qongus,musical instrument
qongyr,buttocks
qongyr,dark brown
qongys,musical instrument
qor,belt
qor,time
qorym,soot
qos,pair
qoza,lamb
qozan,sunset
qozy,downwards
qozy,lamb
qul,servant
qula,brown
qula-,to roll down
qulaq,ear
qulaš,fathom
qulum,foal
qulun,foal
qulym,foal
qum,sand
qur,belt
qursqaq,stomach
quruh,dry
quruq,dry
quryn,soot
qus-,to vomit
quz-,"abandon, to pour out water"
quzu,downwards
quzuq,peg
quzy,downwards
quzy,lamb
qužhar,ram
qyl,hair
qylyš,sword
qyn,punishment
qyn,scabbard
qyr-,to scrape
qyrq-,scrape
qys,girl
qys,winter
qysGa,short
qysyraq,barren mare
qyz aha,respectful address
qyzyh,edge
sah,healthy
sah-,to milk
sahyr,croup skin
sal-,to put
salyh,heavy
samsaq,garlic
sap,handle
saq-,protect
saqa,aware
saqartqy,tick
saqatqy,tick
saqy-,protect
saqyrtqy,tick
saqysqan,magpie
sar,bird of prey
saran,miserly
saryh,yellow
sat-,to sell
savra,gift
saç-,to scatter
segyt,willow
semiz,fat
sen,thou
sez-,to urinate
si-la-,to treat
singak,fly
singgek,fly
siz-,to swell
siz-,to urinate
so-,peel
sohul-,to dry off
sohun,deer
soj-,peel
sol,left
song,after
