Other,English
aawada,waist
acea,child
amkï,that
amkö,that
ce',tent roof made of birch bark
cengkät,body part
cet,tent roof made of birch bark
ci'im tanya' nyon yaebtambyu'!,don't touch me there!
cïbe,fathom
cïm-,to rot
cïmä,fathom
cü,sleeve
haasasj,to become dry
habi,person
hajem,warrior
halaoku petat rï,some bone
hama,cap
hamasj,to jump
hamba,foam
har,knife
hile,testicle(s)
hirrä,ice crust
ho,a k. of bird
ho',to cough
hodor-,to cough
hu,morning
ilenya sarmik,animal
in,bow
ind',air
japta,dew
jaxä,river
jaxö,river
je',pine
jeam,river
jebc,cradle
jehona,sturgeon
jeite-,long animal hair
jese,a k. of metal
jewäj,soup
jiibe,glue
jiime,glue
jilä-,carry
jiri,large
jiwa,to live
jomce',frozen thin snow
jone,middle
jonäi,middle
jor,deep place in water
jore,deep place in water
jä'mä,to be sick
jäbc,spear
jädä-,wander
jäle,day
jäm-,set off
jämä-,to be sick
jänne',related through marriage
jäpcara,loin
jäpcä-,spear
jär',knot on wood
järkä-,noose
järoku,knot on wood
jäxä-,separate
jën,bowstring
jï',water
jïj,son-in-law
jïle-,to live
jïne,girdle
jïnt',breath
jü',five
jüj,moss
jüjko,moss
jürä-,to get lost
jürü,comrade
jüt,five
jüte-,to bind
jütï-,to bind
kaat,Norway spruce
kapui,lung
kar,"knife, dagger"
kasuj,dry
kato-,leave smb. without his share
kiLï,a k. of fish
kingkü,Adam's apple
kipüj,lung
kirï,a k. of fish
kis,to boil
kojka,birch
koot,cough
kopa,bark
kopui,lung
kot,to cough
kujku,birch
käre,fish
kät,"snowfall, fir"
kätäes,resin
kïsüj,to become dry
kõõjihpäsj,be brought to the bridegroom
kü- küBï,to boil
kür,thick forest
küw,walk
labak,buckle
labe,flat surface
labä,oar
lampa,snow shoe
lamtö,lowland
lamtü,lowland
lapak,buckle
lapcä-,flat
lapsä,flat
lapta,flat
laptäj,place behind the fireplace
law,horse
lejü,heat
lekä-,split
lembe,flat surface
lendu,axe
letampä-,wish
liberäpco,butterfly
limbad,marsh
loky,arrow
loxe',opening
lungkïbä-,to gnaw
luxü,collar
läta,lid
läxnä-,to count
lï,bone
maasaa-,to wash
madä-,to go over water
maha,back
malä-,piece
man,I
mancarä-,to move
mane',we
mangk,body
manï',we
maraka,cloudberry
marangka,a k. of berry
marc,something elevated
mardo-,crumb
mardä-,piece
mare-,piece
mare-,"prevent, piece"
marjebsu,upper arm
maru,prevent
marä,shore
marö,shore
me,tent
me-,thing
mecäj,to sweep
meje,daughter-in-law
met,mound
mi-,sell
min-,to go
mir',sell
misï,to sweep
mit,liver
mu'eu,feel
mungk,arrow
mä,hut
mäl,breast
män-,to say
mänï,testicle
mät,hut
mätor,curve
mï,thing
mï-,thing
müd,liver
müngk,a k. of arrow
münoc',down
na',hole
na-,to scrape skin
nale-,something slippery
nalodä-,to crawl
nalü,something slippery
namä-,grab
nanga-haei,salmon
nardy,arrow
ne,"female, woman"
ne-hái,salmon
ne-nginab,mother-in-law
nebe,female
neblüj,deer calf
neda,way
nedako,daughter
nedarma,way
neje,wife of an elder relative
neka,elder male relative
neme,female
nen-nätü,younger sister of husband
nenga-hai,salmon
nenge,female
ner,snout
ner',cartilage
neroko,shoot
neruku,shoot
nerï,snout
nerö,snout
nerü,shoot
newä-,to depilate
ngamä-,to suck
ngamï,that
ngandi,a k. of salmon
ngapt,odor
ngawe,that
ngerë,autumn
ngidä-,to hang
ngil',space below something
ngilna,space below something
ngin,bow
nginab,mother-in-law
ngo',and
ngod,and
ngodarnga- ngadä-,look
ngode',berry
ngorä,to be located somewhere
nguda,"five, arm"
ngäce',father
ngäept,hair
ngäer-,to drink
ngäerü,year
ngäewa,head
ngäewaj,head
ngämco-,to sit
ngämmät,cavity
ngämtä-,to sit
ngän,a k. of insect
ngängü,polar duck
ngäso-,to put
ngäwäd,cavity
ngö,pole
ngü,pole
ngü'tüs,sleigh
ngü-,to swim
ngülï',very
ngütü',sleigh
ngüxüd,head
ni,girdle
nida,on top
nihüw-,bow
nii,girdle
niimikata,spider
nim,name
nim',name
nimeLu,midge
nimne-,to suck
nincï',gills
nineka,big
ningguv xanyana nga?,where is my room?
ningkä-,to depilate
ninsku,gills
nir,a loft on a pole
nir',"shaft, handle"
nira-,scrape
nise,father
no,door
no-,negative particle
noha,marten
noho',bow
noxo,marten
num',name
nungk,soft
nâd,snot
nä-,that
nä-xäej xäle,salmon
näba,elder female relative
näblüj,deer calf
näcadae,thorn
näcäedäj,thorn
näda,lichen
nädam',snot
nädan,that (1)
nädawor-,snot
nädor-,to scrape skin
nädü,younger sister of husband
nälä-,to swallow
nämt,horn
nämü,tongue
nän,that
näncä-,to lick
näncö-,to lick
näng',hole
nängü,chin
nänt,spit
närcu,a k. of moss
nätam,snot
nätü,younger sister of husband
näwa,hare
nï',on top
nï-,negative particle
nïhiw-,bow
nïhu'-,bow
nïlï,tree juice
nïne,on top
nïngngu,chin
nïpe,needle
nïperü,midge
nïr,a loft on a pole
nüngk,soft
nüni,diver
pa-,head
pade,yellow
pade jïlaxä,yellow
paderäxä,yellow
paiha,a k. of fish
paja,a k. of fish
pal,piece
pal',many
panco,tail
pangk,shaft
pangktä-,shaft
pangkäl-,plait
panor-,plait
par,many
paro-,jump
partam-,jump
parä-,to burn
pasï,split
pe,to fart
pe',palm of hand
pe'me,tinder
pe-,to fart
peana,skin from the feet of deer
ped',some bone
pee,wood
pele,side
pema pangk,shaft
peme,tinder
pen-,place
peng,palm of hand
perka-,to fart
petat,some bone
pew,a k. of willow
pewä-,to become dark
pice,nest
pidarä-,to pour out
pide,nest
pidä-,to cut
pidïl-,to hit
pije,ermine
pilü,gadfly
pir,long
pirce,long
pirci,crop
pircï,crop
pirnü,gadfly
pirë-,boil
poder',harness
porolä-,jump
porombä-,jump
puda-,separate
pudarä-,to pour out
puddo,a k. of marten
pul,something stamped
puncü,kneecap of a reindeer
purdarï',back
purdä-,back
putaptä-,to pour out
putarä-,to pour out
putü,hollow plant stalk
pä,wood
päda,sack
pädä-,to paint
pädü,cheek
päe,stone
päej,stone
päema-,to become dark
päemce,to become dark
päen-,place
päewde,to become dark
päjdï,cheek
päjti,cheek
päjxä,a k. of fish
päle-,to devour
pälï,spit
päm püd,hollow plant stalk
pärontäj,snowstorm
pärï,float
pï,asp
pï-,boil
pïbtï',lip
pïcï-,follow the tracks of a animal
pïde-,follow the tracks of a animal
pïde-,to be afraid
pïkce,thumb
pïlü-,to be afraid
pïn-särma,wild animal
pïr',bark
pïtceme,to cut
pïw,to be warm
pôda-,to become wet
pü-,to blow
püd,hollow plant stalk
püdaptä-,to pour out
püj,girdle
pülï,knee
pürï,knee
rampä,snow shoe
rapsä,spleen
rapä,flat surface
rejLu-,heat
rungkïpo-,to gnaw
sa,what
saan,how much
saed,clay
sal,pole
salmik,sable
sawa,cap
se,language
sej,heart
sel,sister-in-law
selw,coagulated blood
selä-,"become dry, rub antlers against a tree"
sem,crust
seng,which
ser,order
sew,eye
sewäj,hollow of hand
sexe,hard snow
sexeri,hard snow
sibï,light
sicä,two
side,two
sij,charcoal
sijet,snake
sincek,a small bird
sinsew,a small bird
siraj,reindeer
sirra,ice crust
sis',knot
siso,ant
sixä,hard snow
so,mouth
sormüngk,fist
soxo,top
sulnä-,to flow
sun,smoke
surmBä-,to flow
sä,bridle
säda,overflowing
säje-,running
säl',armpit
säm,fish scales
sän,sleigh belt
säncü,grease
sännï,sleigh belt
säpt,skin
särmik,wild animal
särwa,hole in tent roof
särä-,to bind
säw,"fish scales, crust"
säxä',when
sï',bend
sïbekü,female animal
sïng,bend
sïwa,scoop
süjik,kidney
ta-sï',end of trunk
tade,cross-beam
tade',ski
tae-u,whet
tahana,this
tahä',this
taje,"ski, skin"
takal-,hide
tam',this
tan',summer
