Other,English
(màu) xanh (blue or green),blue
(màu) xanh (blue or green),bluish
(màu) xanh (blue or green),blueish
xanh lam,blue
xanh lam,bluish
xanh lam,blueish
xanh lục,blue
xanh lục,bluish
xanh lục,blueish
xanh lá cây,blue
xanh lá cây,bluish
xanh lá cây,blueish
Bắt đầu,begin
Bắt đầu,start
Bắt đầu,get down
Bắt đầu,get
Bắt đầu,start out
Bắt đầu,set about
Bắt đầu,set out
Bắt đầu,commence
Chủ nhật,Sunday
Chủ nhật,Lord's Day
Chủ nhật,Dominicus
Chủ nhật,Sun
Cộng hòa Séc,Czech Republic
Hoa Kỳ,United States
Hoa Kỳ,United States of America
Hoa Kỳ,America
Hoa Kỳ,the States
Hoa Kỳ,US
Hoa Kỳ,U.S.
Hoa Kỳ,USA
Hoa Kỳ,U.S.A.
Nhật Bản,Japan
Nhật Bản,Nippon
Nhật Bản,Nihon
Pháp,France
Pháp,French Republic
Tháng bảy,July
Tháng chín,September
Tháng chín,Sep
Tháng chín,Sept
Tháng hai,February
Tháng hai,Feb
Tháng mười,October
Tháng mười,Oct
Tháng mười hai,December
Tháng mười hai,Dec
Tháng mười một,November
Tháng mười một,Nov
Tháng một,January
Tháng một,Jan
Tháng năm,May
Tháng sáu,June
Tháng tư,April
Tháng tư,Apr
Thế giới,world
Thứ Ba,Tuesday
Thứ Ba,Tues
Thứ Bảy,Saturday
Thứ Bảy,Sabbatum
Thứ Bảy,Sat
Thứ Hai,Monday
Thứ Hai,Mon
Thứ Năm,Thursday
Thứ Năm,Th
Thứ Sáu,Friday
Thứ Sáu,Fri
Thứ Tư,Wednesday
Thứ Tư,Midweek
Thứ Tư,Wed
Tiếng Anh,English
Tiếng Anh,English language
Tiếng Hindi,Hindi
Tiếng Trung quốc,Chinese
Tiếng Ý,Italian
Tiếng Đức,German
Tiếng Đức,High German
Tiếng Đức,German language
Trung Hoa đại lục,China
Trung Hoa đại lục,People's Republic of China
Trung Hoa đại lục,mainland China
Trung Hoa đại lục,Communist China
Trung Hoa đại lục,Red China
Trung Hoa đại lục,PRC
Trung Hoa đại lục,Cathay
Trái Đất,Earth
Trái Đất,earth
Trái Đất,world
Trái Đất,globe
Tây Ban Nha,Spain
Tây Ban Nha,Kingdom of Spain
Tây Ban Nha,Espana
Vương quốc Liên hiệp Anh và Bắc Ireland,United Kingdom
Vương quốc Liên hiệp Anh và Bắc Ireland,UK
Vương quốc Liên hiệp Anh và Bắc Ireland,U.K.
Vương quốc Liên hiệp Anh và Bắc Ireland,Britain
Vương quốc Liên hiệp Anh và Bắc Ireland,United Kingdom of Great Britain and Northern Ireland
Vương quốc Liên hiệp Anh và Bắc Ireland,Great Britain
a-xít,acid
ai,who
anh,brother
anh,blood brother
ba,three
ba,3
ba,iii
ba,three
ba,3
ba,iii
ban nhạc,band
ban nhạc,dance band
ban nhạc,dance orchestra
bao,bag
bao (1),bag
bao gồm,embrace
bao gồm,encompass
bao gồm,comprehend
bao gồm,cover
bao gồm,include
bay,fly
bay,wing
báo cáo,report
báo cáo,study
báo cáo,written report
biến đổi khí hậu,climate change
biến đổi khí hậu,global climate change
biết đùa,humor
biết đùa,humour
biết đùa,sense of humor
biết đùa,sense of humour
biếu,free
biếu,complimentary
biếu,costless
biếu,gratis
biếu,gratuitous
biển,sea
biểu,table
biểu,tabular array
buồn rầu,sad
buổi chiều,afternoon
buổi hòa nhạc,concert
buổi sáng,morning
buổi sáng,morn
buổi sáng,morning time
buổi sáng,forenoon
buổi tối,evening
buổi tối,eve
buổi tối,even
buổi tối,eventide
buộc tội,accuse
buộc tội,charge
bài hát,song
bài hát,vocal
bài học,course
bài học,class
bài học,course of study
bài học,course of instruction
bài quảng cáo,advertisement
bài quảng cáo,ad
bài quảng cáo,advertizement
bài quảng cáo,advertising
bài quảng cáo,advertizing
bài quảng cáo,advert
bài thơ,poem
bài thơ,verse form
bàn chải,brush
bàn tay,hand
bàn tay,manus
bàn tay,mitt
bàn tay,paw
bàn thắng,goal
bàn viết,desk
bác sỹ,doctor
bác sỹ,doc
bác sỹ,physician
bác sỹ,MD
bác sỹ,Dr.
bác sỹ,medico
bán,sell
bánh mỳ,bread
bánh mỳ,breadstuff
bánh mỳ,staff of life
bánh xe,wheel
báo,newspaper
báo,paper
bãi biển,beach
béo mập,fat
bên phải,right
bên trong,inside
bên trong,within
bên trái,left
bên trên,above
bên trên,higher up
bên trên,in a higher place
bên trên,to a higher place
bình dân,popular
bình dân,pop
bình phương,square
bình phương,second power
bình thường,normal
bí mật,secret
bí mật,clandestine
bí mật,cloak-and-dagger
bí mật,hole-and-corner
bí mật,hugger-mugger
bí mật,hush-hush
bí mật,surreptitious
bí mật,undercover
bí mật,underground
bò cái,cow
bò cái,moo-cow
bóng chày,baseball
bóng chày,baseball game
bơ,butter
bơi,swim
"tắm (lit. ""to bathe""",swim
used when swimming leisurely),swim
bưu phí,stamp
bưu phí,postage
bưu phí,postage stamp
bước nhảy,jump
bước nhảy,leap
bước nhảy,saltation
bạc,silver
bạc,Ag
bạc,atomic number 47
bạn,friend
bạn có nói được tiếng Anh không,do you speak English
bạn khỏe không,how are you
bạn trai,boyfriend
bạn trai,fellow
bạn trai,beau
bạn trai,swain
bạn trai,young man
bản chất,center
bản chất,kernel
bản chất,substance
bản chất,core
bản chất,centre
bản chất,essence
bản chất,gist
bản chất,heart
bản chất,heart and soul
bản chất,inwardness
bản chất,marrow
bản chất,meat
bản chất,nub
bản chất,pith
bản chất,sum
bản chất,nitty-gritty
bản hợp đồng,contract
bản kê khai,invoice
bản kê khai,bill
bản kê khai,account
bản sao,copy
bản sao,re-create
bản thiết kế,design
bản thiết kế,designing
bản đồ,map
bảo hiểm,insurance
bảo tàng,museum
bậc,step
bậc,stair
bắn,fire
bắn,open fire
bắt gặp,meet
bắt gặp,run into
bắt gặp,encounter
bắt gặp,run across
bắt gặp,come across
bắt gặp,see
bằng,of
bằng chứng,evidence
bằng danh dự,award
bằng danh dự,accolade
bằng danh dự,honor
bằng danh dự,honour
bằng danh dự,laurels
bằng kim loại,metal
bằng kim loại,metallic
bằng nhau,equal
bằng phẳng,flat
bằng phẳng,level
bằng phẳng,plane
bếp,kitchen
bệnh,disease
bệnh nhân,patient
bệnh viện,hospital
bệnh viện,infirmary
bị bệnh,ill
bị bệnh,sick
bị vỡ (1,broken
2),broken
bị bể (1),broken
bỏ lại,leave
bồn rửa bát,sink
bộ,department
bộ,section
bộ,set
bộ não,brain
bộ não,encephalon
bộ trưởng,minister
bộ trưởng,government minister
bộ xương,bone
bộ xương,os
bột,powder
bột,pulverization
bột,pulverisation
bởi vì,because
bởi vì,for
bụi,dust
bức hoạ,painting
bức hoạ,picture
bức tường,wall
bữa sáng,breakfast
bữa tiệc,party
bữa trưa,lunch
bữa trưa,luncheon
bữa trưa,tiffin
bữa trưa,dejeuner
bữa ăn,meal
bữa ăn,repast
ca sĩ,singer
ca sĩ,vocalist
ca sĩ,vocalizer
ca sĩ,vocaliser
ca vát,tie
ca vát,necktie
cai trị,rule
cai trị,govern
cam,orange
cam,orangish
cao,tall
cha,father
cha,male parent
cha,begetter
cha,parent
chai lọ,bottle
che đậy,hide
che đậy,conceal
chia phần,among
chia phần,amongst
chia phần,amid
chia phần,amidst
chia ra,break
chiến dịch,campaign
chiến dịch,cause
chiến dịch,crusade
chiến dịch,drive
chiến dịch,movement
chiến dịch,effort
cho,for
cho,give
cho phép,allow
cho phép,let
cho phép,permit
cho phép,let
cho xem,show
cho xem,demo
cho xem,exhibit
cho xem,present
cho xem,demonstrate
chu kỳ kinh nguyệt,menstruation
chu kỳ kinh nguyệt,menses
chu kỳ kinh nguyệt,menstruum
chu kỳ kinh nguyệt,catamenia
chu kỳ kinh nguyệt,period
chu kỳ kinh nguyệt,flow
chuyên gia,expert
chuyên nghiệp,professional
chuyên nghiệp,professional person
chuẩn bị,prepare
chuẩn bị,fix
chuẩn bị,set up
chuẩn bị,ready
chuẩn bị,gear up
chuẩn bị,set
chân,leg
chì,lead
chì,Pb
chì,atomic number 82
chìa khóa,key
chín,nine
chín,9
chín,ix
chín ngấu,age
chính là mối hiểm họa,dangerous
chính là mối hiểm họa,unsafe
chính mình,yourself
chính quyền,government
chính quyền,authorities
chính quyền,regime
chính sách,policy
chính trị gia,politician
chính trị gia,politico
chính trị gia,pol
chính trị gia,political leader
chính xác,correct
chính xác,right
chúc may mắn,good luck
chúng nó,them
chúng tôi,us
chúng tôi,we
chương trình,program
chương trình,programme
chương trình,computer program
chương trình,computer programme
chạy,run
chấm nhỏ,point
chấm nhỏ,dot
chấp nhận,accept
chấp nhận,take
chấp nhận,have
chất,matter
chất lượng,quality
chất lỏng,liquid
chất độc,poison
chất độc,toxicant
chất độc,poisonous substance
chậm,slowly
chậm,slow
chậm,easy
chậm,tardily
chậm chạp,slow
chật,tight
chắc chắn,surely
chắc chắn,certainly
chắc chắn,sure
chắc chắn,for sure
chắc chắn,for certain
chắc chắn,sure enough
chắc chắn,sure as shooting
chẵn,even
chặn lại,stop
chặn lại,halt
chết,dead
chết,death
chết,die
chết,decease
chết,perish
chết,go
chết,exit
chết,pass away
chết,expire
chết,pass
chết,kick the bucket
chết,cash in one's chips
chết,buy the farm
chết,conk
chết,give-up the ghost
chết,drop dead
chết,pop off
chết,choke
chết,croak
chết,snuff it
chỉ,simply
chỉ,merely
chỉ,just
chỉ,only
chỉ,but
chỉ rõ sự liên quan,between
chỉ rõ sự liên quan,betwixt
chỉ thị,order
chị,sister
chị,sis
chọn,choose
chọn,take
chọn,select
chọn,pick out
chống lại,against
chớp,lightning
chợ,market
chợ,marketplace
chợ,market place
chủ nhân,owner
chủ nhân,possessor
chủ yếu,main
chủ yếu,chief
chủ yếu,primary
chủ yếu,principal
chủ yếu,master
chủ yếu,major
chủ đề,matter
chủ đề,affair
chủ đề,thing
chủ đề,subject
chủ đề,topic
chủ đề,theme
chứa đựng,contain
chứa đựng,incorporate
chứa đựng,comprise
chức năng,function
chức năng,office
chức năng,part
chức năng,role
chứng minh,prove
chứng minh,testify
chứng minh,bear witness
chứng minh,evidence
chứng minh,show
chữ cái,letter
chữ cái,letter of the alphabet
chữ cái,alphabetic character
chữ viết,writing
coi như,see
coi như,consider
coi như,reckon
coi như,view
coi như,regard
con chim,bird
con chó,dog
con chó,domestic dog
con chó,Canis familiaris
con cừu,sheep
con dao,knife
con dê,goat
con dê,caprine animal
con gái,daughter
con gái,girl
con gái,girl
con gái,miss
con gái,missy
con gái,young lady
con gái,young woman
con gái,fille
con gấu,bear
con khỉ,monkey
con kiến,ant
con kiến,emmet
con kiến,pismire
con mèo,cat
con mèo,true cat
con người,human
con người,homo
con người,man
con người,human being
con ong,bee
con ruồi,fly
con rắn,snake
con rắn,serpent
con rắn,ophidian
con số một nghìn,thousand
con số một nghìn,one thousand
con số một nghìn,1000
con số một nghìn,m
con số một nghìn,k
con trai,boy
con trai,male child
con trai,son
con trai,boy
con voi,elephant
cung cấp,supply
cung cấp,provide
cung cấp,render
cung cấp,furnish
cuối cùng,finally
cuối cùng,last
cuối cùng,lastly
cuối cùng,in conclusion
cuối cùng,last
cuộc bầu cử,election
cuộc gọi điện thoại,call
cuộc gọi điện thoại,phone call
cuộc gọi điện thoại,telephone call
cuộc hẹn,date
cuộc hẹn,appointment
cuộc hẹn,engagement
cuộc nghiên cứu,research
cuộc phỏng vấn,interview
cuộc thi đấu,contest
cuộc thi đấu,competition
cuộc điều tra,research
cuộc điều tra,inquiry
cuộc điều tra,enquiry
cuộn,coil
cuộn,whorl
cuộn,roll
cuộn,curl
cuộn,curlicue
cuộn,ringlet
cuộn,gyre
cuộn,scroll
cà chua,tomato
cà phê,coffee
cà phê,java
cành cây,branch
cá,fish
cá nhân,individual
cá nhân,personal
cách cư xử,behavior
cách cư xử,demeanor
cách cư xử,demeanour
cách cư xử,behaviour
cách cư xử,conduct
cách cư xử,deportment
cách nhìn,expression
cách nhìn,look
cách nhìn,aspect
cách nhìn,facial expression
cách nhìn,face
cách đều về thời gian và khoảng cách,regular
cái,a
cái,an
cái bàn,table
cái bút,pen
cái bút chì,pencil
cái chuông,bell
cái cốc,glass
cái cốc,drinking glass
cái cửa,door
cái gậy,stick
cái khác,another
cái khác,some other
cái lưng,back
cái lưng,dorsum
cái móc,hook
cái móc,claw
cái nhẫn,ring
cái nhẫn,band
cái này hay cái kia trong hai cái,either
cái nĩa,fork
cái rổ,basket
cái rổ,handbasket
cái đinh,nail
cái đĩa,plate
cái đầu,head
cái đầu,caput
cám ơn,thank you very much
cánh,wing
cánh buồm,sail
cánh buồm,canvas
cánh buồm,canvass
cánh buồm,sheet
cánh tay,arm
cát,sand
cân nặng,weigh
câu,sentence
câu hỏi,question
câu hỏi,inquiry
câu hỏi,enquiry
câu hỏi,query
câu hỏi,interrogation
câu trả lời,answer
câu trả lời,reply
câu trả lời,response
cây,tree
cây củ cải,radish
cây củ cải vàng,parsnip
cây củ cải vàng,Pastinaca sativa
cây tỏi,garlic
cây tỏi,ail
cây đào,peach
cãi nhau,argue
cãi nhau,contend
cãi nhau,debate
cãi nhau,fence
còn sống,alive
còn sống,live
còn đủ,survive
còn đủ,last
còn đủ,live
còn đủ,live on
còn đủ,go
còn đủ,endure
còn đủ,hold up
còn đủ,hold out
có khả năng,able
có khả năng,probably
có khả năng,likely
có khả năng,in all likelihood
có khả năng,in all probability
có khả năng,belike
có mặt,present
có sự sống,be
có sự sống,live
có thể,possible
có thể,possibly
có thể,perchance
có thể,perhaps
có thể,maybe
có thể,mayhap
có thể,peradventure
có thể,probable
có thể,likely
có thể tin cậy,safe
có trách nhiệm,responsible
có tính may mắn,lucky
có vẻ là,mean
có vẻ là,hateful
côn trùng,insect
công bố,announce
công bố,denote
công khai,public
công nghệ,technology
công nghệ,engineering
công nhận,admit
công nhận,acknowledge
công trình xây dựng,building
công trình xây dựng,edifice
công ty,business
công ty,concern
công ty,business concern
công ty,business organization
công ty,business organisation
công ty,company
công viên,park
công viên,commons
công viên,common
công viên,green
cùng,together
cú đá,kick
cú đá,boot
cú đá,kicking
cú đánh,blow
cú đánh,hit
cú đánh,hitting
cú đánh,striking
cúp,cup
cúp,loving cup
căn hộ,flat
căn hộ,apartment
căn nhà,house
cũng,too
cũng,besides
cũng,also
cũng,likewise
cũng,as well
cơ bản,basic
cơ bắp,muscle
cơ bắp,musculus
cơ hội,chance
cơ hội,opportunity
cơ quan,organization
cơ quan,organisation
cơn giông tố,storm
cơn giông tố,violent storm
cưới,marry
cưới,get married
cưới,wed
cưới,conjoin
cưới,hook up with
cưới,get hitched with
cưới,espouse
cười,laugh
cười,express joy
cười,express mirth
cải bắp,cabbage
cải bắp,chou
cảm lạnh,cold
