Other,English
boh,god
a,and
abát,jacket
adresa,address
aj,and
ako sa mate?,how are you?
ako sa mate?,how do you do?
alumínium,aluminium
alumínium,aluminum
ananas,pineapple
anglický,english
april,april
astra,aster
august,august
autobus,bus
autobus,autobus
autobus,omnibus
balkón,balcony
balík,packet
balík,parcel
banán,banana
baranina,mutton
batožina,baggage
batožina,luggage
bavlna,cotton
benzín,gasoline
benzín,petrol
benzín,gasolene
bežať,run
bicykel,bike
bicykel,cycle
bicykel,bicycle
bielizník,chest
bielizník,dresser
biftek,steak
biftek,beefsteak
biliard,billiards
blcha,flea
blesk,lightning
boh,god
bohatý,rich
bohatý,wealthy
bohatý,affluent
bohatý,well‐off
bolesť,ache
bolesť,pain
bomba,bomb
bozk,kiss
brada,chin
brav,pig
brav,hog
brav,swine
bravčové mäso,pork
brať,get
brať,lay hold of
brať,pickup
brať,take
britva,razor
brošňa,brooch
brána,gate
brána,gateway
brána,portal
bubon,drum
buk,beech
byt,chamber
byt,room
ceruzka,pencil
cesta,road
cesta,route
cesta,way
cestovať,travel
cestovný lístok,bill
cestovný lístok,ticket
cestovný lístok,note
cestovný pas,passport
chlapec,boy
chlapec,lad
chlapec,laddie
chlieb,bread
chlieb,loaf
chodník,pavement
chodník,sidewalk
chorý,ill
chorý,sick
chrbát,back
chytať,capture
chytať,catch
chytať,grapple
chytro,fast
chytro,quickly
chytro,swiftly
chyžná,maid
cibuľa,onion
cigara,cigar
cigareta,cigarette
cink,zinc
citara,zither
citrón,lemon
cukor,sugar
cvikla,beet
cvičenie,gymnastics
cyprus,cypres
dar,gift
dar,present
datľa,date
dať,give
dcéra,daughter
debna,box
december,december
dedina,village
delo,cannon
desať,ten
devät,nine
devätdesiat,ninety
devätnásť,nineteen
deň,day
dievča,girl
dievča,lass
dievča,wench
divadlo,theatre
diviak,wildboar
dlhý,long
dláto,chisel
dnes,today
dobré ráno,goodmorning
dobrú noc,goodnight
dobrý,good
dobrý,nice
dobrý,okay
dobrý deň,goodday
dobrý večer,goodevening
dojiť,milk
doklad,document
doklad,paper
dom,cathedral
domáca obuv,slipper
doniesť,bring
doniesť,fetch
doska na hladenie,ironingboard
do videnia,bye
do videnia,goodbye
do videnia,so long
drahý,costly
drahý,dear
drahý,expensive
drahý,pricey
držať,have
držať,have got
dub,oak
dvadsať,twenty
dvakrát,twice
dvanásť,twelve
dve,two
dvere,door
dávať,give
dáždnik,umbrella
dážď,rain
dôstojník,officer
fajka,pipe
farba,dye
farba,paint
fazuľa,haricot
február,february
fialka,violet
fialový,violet
figa,fig
film,film
flauta,flute
formulár,blank
formulár,form
fotografický aparat,camera
futbal,football
futbal,soccer
galoša,galosh
galoša,overshoe
garáž,garage
gaštan,chestnut
gaštan,horse‐chestnut
gitara,guitar
golier,collar
granát,grenade
guma,rubber
had,serpent
had,snake
halienka,blouse
haring,herring
hladidlo,iron
hladidlo,flat‐iron
hladny,hungry
hnedný,brown
hoblík,plane
hodina,hour
hodina,o'clock
hodina,time
hodiny,clock
hodiny,watch
hodváb,silk
holenná kosť,shin‐bone
holenná kosť,tibia
holič,barber
holič,hairdresser
holiť,shave
holub,dove
holub,pigeon
horký,acerbic
horký,bitter
hostinec,hostel
hostinec,inn
hotel,hotel
hovoriť,speak
hovoriť,talk
hovädzie mäso,beef
hrable,rake
hrach,pea
hradská,majorroad
hrdlo,throat
hrebeň,comb
hrib,mushroom
hrniec na varenie,jug
hrniec na varenie,pot
hrom,thunder
hrozno,grape
hruška,pear
hudba,music
hus,goose
husle,violin
hviezda,star
ihla,needle
informačná kancelaria,inquiry‐office
jablko,apple
jahoda,strawberry
január,january
jar,spring
jar,springtime
jasný,bright
jasný,light
jatrá,liver
jazdiť,go
jazdiť,ride
jazdiť,travel
jazero,lake
jazero,loch
jazyk,tongue
jačmen,barley
jedenkrát,once
jedenkrát,onetime
jedenásť,eleven
jediný,single
jediný,unmarried
jedna,one
jedna tretina,third
jedna štvrtina,fourth
jedno,one
jedáleň,dining‐room
jedálny lístok,menu
jedľa,spruce
jedľa,spruce‐fir
jeleň,stag
jeseň,autumn
juh,south
júl,july
jún,june
kabelka,hand‐bag
kachle,furnace
kachle,kiln
kachle,oven
kachle,stove
kajuta,cabin
kakao,cocoa
kalamár,well
kalamár,inkpot
kalamár,ink‐well
kameň,stone
kamzík,chamois
kantína,flask
kantína,canteen
kantína,water‐bottle
kapitán,captain
kapusta,cabbage
karfiol,cauliflower
karhať,accuse
karhať,blame
karhať,reproach
karhať,rebuke
karhať,reprove
karhať,scold
kaviareň,café
kaviareň,coffee‐house
kačica,duck
kefka na zuby,tooth‐brush
kefovať,brush
kilogram,kilo
kino,cinema
kino,movietheatre
kladivo,hammer
klavír,pianoforte
kliešte,tongs
klinec,nail
klinček,carnation
klinček,pink
klobása,sausage
klobúk,hat
kniha,book
knihkupectvo,bookshop
knihkupectvo,bookstore
knihovna,bookcase
koberec,carpet
kocka,die
kohút,cock
kohút,rooster
koleno,knee
koloniálny,colonial
koláč,cake
kompas,compass
konvalinka,lily‐of‐the‐valley
konzulát,consulate
kopyto,hoof
korytnačka,tortoise
kosiť,cut
kosiť,mow
kostol,church
kostol,church‐building
kostol,houseofworship
kostol,placeofworship
kostým,costume
kostým,outfit
kostým,suit
kotva,anchor
kov,metal
kováč,smith
koza,goat
koňak,brandy
koňak,cognac
košeľa,shirt
kožuch,fur
kožuch,furcoat
kožuch,furpiece
kraj,landscape
kraj,scenery
krajčír,tailor
krava,cow
krk,neck
krmiť,feed
krmiť,nourish
krt,mole
krupobitie,hail
králik,rabbit
krásný,beautiful
krásný,fine
krásný,handsome
krásný,lovely
krátký,brief
krátký,short
kráľ,king
kuchyňa,kitchen
kupé,compartment
kupé,coupé
kura,chicken
kura,fowl
kurie oko,corn
kvet,bloom
kvet,flower
kyslý,acetous
kyslý,acid
kyslý,sour
kyslý,tart
kytica,bouquet
káva,coffee
kúpaci oblek,bathingsuit
kúpaci oblek,bathing‐suit
kúpať sa,bathe
kúpať sa,haveabath
kôň,horse
kôš,basket
kľúč,key
kľúč,wrench
lacný,cheap
lacný,inexpensive
lakeť,elbow
lampáš,lantern
lano,cord
lano,rope
lano,string
lavica,bench
lekvár,jam
lekvár,marmelade
lekár,doctor
lekár,physician
lekáreň,chemist'sshop
lekáreň,drugstore
lepidlo,glue
les,forest
les,woods
letec,airman
letec,aviator
letište,aerodrome
letište,airdrome
letište,airfield
letište,airport
leto,summer
ležať,lie
ležať,recline
liek,drug
liek,medicine
liek,pharmaceutical
lieskový oriešok,hazelnut
lievik,funnel
likér,liqueur
lineár,ruler
