Other,English
ormeau,abalone
abandonner,abandon
abandon,abandonment
une abbaye,abbey
enlever,abduct
enlèvement,abduction
demeurer,abide
respectueux,abiding
aptitude,ability
en feu,ablaze
capable,able
anormal,abnormal
anomalie,abnormality
demeure,abode
abolir,abolish
avorter,abort
Avortement,abortion
abrasif,abrasive
de front,abreast
brusque,abrupt
abcès,abscess
absolu,absolute
absoudre,absolve
absorber,absorb
abstention,abstain
abstrait,abstract
absurde,absurd
absurdité,absurdity
abondance,abundance
abondant,abundant
abuser de,abuse
injurieux,abusive
épouvantable,abysmal
abîme,abyss
académique,academic
académie,academy
accélérateur,accelerant
accélérer,accelerate
accéléré,accelerated
accélération,acceleration
accélérateur,accelerator
Acceptez,accept
acceptation,acceptance
accès,access
accessoire,accessory
accidentel,accidental
acclamer,acclaim
accommoder,accommodate
hébergement,accommodation
accompagner,accompany
complice,accomplice
accomplir,accomplish
accomplissement,accomplishment
accordéon,accordion
Compte,account
responsabilité,accountability
redevable,accountable
comptable,accountant
comptabilité,accounting
accumuler,accumulate
précision,accuracy
précis,accurate
maudit,accursed
accuser,accuse
acétylène,acetylene
mal,ache
atteindre,achieve
réussite,achievement
douloureux,achy
acide,acid
reconnaître,acknowledge
reconnaissance,acknowledgement
acné,acne
gland,acorn
acoustique,acoustic
acoustique,acoustics
connaissance,acquaintance
acquérir,acquire
acquitter,acquit
acquittement,acquittal
superficie,acreage
acrobate,acrobat
acrylique,acrylic
acte,act
Activer,activate
actif,active
activiste,activist
activité,activity
acteur,actor
actrice,actress
réel,actual
actualité,actuality
aigu,acute
un d,ad
catégorique,adamant
adapter,adapt
ajouter,add
additionneur,adder
toxicomane,addict
intoxiqué,addicted
dépendance,addiction
addictif,addictive
Additionnel,additional
adresse,address
adepte,adept
adéquat,adequate
adhérer,adhere
adhésif,adhesive
adjectif,adjective
attenant,adjoining
ajourner,adjourn
régler,adjust
ajusteur,adjuster
ajustement,adjustment
administrer,administer
administratif,administrative
administrateur,administrator
amiral,admiral
amirauté,admiralty
admirer,admire
admiré,admired
admirateur,admirer
admettre,admit
admission,admittance
adopter,adopt
adoptif,adoptive
adorer,adore
adorant,adoring
adrénaline,adrenalin
adrénaline,adrenaline
à la dérive,adrift
adulte,adult
adultère,adulterer
adultère,adultery
l&#39;âge adulte,adulthood
avance,advance
Avancée,advanced
avancement,advancement
avantage,advantage
avantageux,advantageous
aventure,adventure
aventurier,adventurer
aventureux,adventurous
adversaire,adversary
négatif,adverse
adversité,adversity
afficher,advertise
publicité,advertisement
La publicité,advertising
Conseil,advice
conseillé,advisable
conseiller,advise
conseil,advisement
conseiller,adviser
conseiller,advisor
consultatif,advisory
avocat,advocate
aérien,aerial
aérobie,aerobics
aérodynamique,aerodynamic
aérospatial,aerospace
esthétique,aesthetic
affaire,affair
affecter,affect
affectueux,affectionate
déclaration sous serment,affidavit
affinité,affinity
offrir,afford
abordable,affordable
un feu,afire
à flot,afloat
susmentionné,aforementioned
peur,afraid
africain,african
vie après la mort,afterlife
conséquences,aftermath
après midi,afternoon
après rasage,aftershave
âge,age
agence,agency
ordre du jour,agenda
aggraver,aggravate
agression,aggression
agressif,aggressive
agressivité,aggressiveness
agresseur,aggressor
agilité,agility
vieillissement,aging
agiter,agitate
embrasé,aglow
angoissant,agonizing
agonie,agony
se mettre d&#39;accord,agree
agréable,agreeable
accord,agreement
agricole,agricultural
aide,aid
sida,aids
malade,ailing
maladie,ailment
objectif,aim
aéroporté,airborne
avion,aircraft
aérodrome,airfield
tête de pont,airhead
Compagnie aérienne,airline
avion de ligne,airliner
sas,airlock
avion,airplane
aéroport,airport
dirigeable,airship
espace aérien,airspace
vitesse,airspeed
aéroport,airstrip
hermétique,airtight
voie aérienne,airway
rayon,aisle
entrouvert,ajar
alias,aka
albâtre,alabaster
alarme,alarm
alarmant,alarming
albatros,albatross
albinos,albino
de l&#39;alcool,alcohol
alcoolique,alcoholic
alcoolisme,alcoholism
alcôve,alcove
échevin,alderman
alerte,alert
luzerne,alfalfa
algèbre,algebra
algorithme,algorithm
extraterrestre,alien
aliéner,alienate
aliénation,alienation
une lumière,alight
aligner,align
alignement,alignment
pension,alimony
vivant,alive
allégation,allegation
allégué,alleged
allégeance,allegiance
allergique,allergic
allergie,allergy
soulager,alleviate
ruelle,alley
ruelle,alleyway
allié,allied
Autoriser,allow
allocation,allowance
alliage,alloy
séduire,allure
séduisant,alluring
allié,ally
almanach,almanac
tout-puissant,almighty
amande,almond
seul,alone
distant,aloof
alphabétique,alphabetical
alpin,alpine
autel,altar
modifier,alter
altération,alteration
alterner,alternate
en alternance,alternating
altimètre,altimeter
aluminium,aluminum
ancien élève,alumnus
étonner,amaze
étonné,amazed
stupéfaction,amazement
incroyable,amazing
ambassadeur,ambassador
ambre,amber
ambiance,ambience
ambiant,ambient
ambigu,ambiguous
ambitieux,ambitious
ambroisie,ambrosia
embuscade,ambush
modifier,amend
amendement,amendment
amende,amends
aimable,amiable
munitions,ammo
ammoniac,ammonia
munition,ammunition
amnésie,amnesia
amnistie,amnesty
amoureux,amorous
montant,amount
ampli,amp
amphibie,amphibian
amphibie,amphibious
amputer,amputate
amok,amuck
amulette,amulet
amuser,amuse
amusé,amused
amusant,amusing
anagramme,anagram
analogie,analogy
une analyse,analysis
analyste,analyst
analytique,analytical
analyser,analyze
analyseur,analyzer
anaphylactique,anaphylactic
anarchiste,anarchist
anarchie,anarchy
anatomie,anatomy
ancêtre,ancestor
ascendance,ancestry
ancre,anchor
ancrage,anchorage
ancien,ancient
anémie,anemia
anémique,anemic
anesthésie,anesthesia
anesthésiste,anesthesiologist
anesthésique,anesthetic
anévrisme,aneurysm
ange,angel
angélique,angelic
colère,anger
angine,angina
angiogramme,angiogram
fâché,angry
angoisse,angst
angoisse,anguish
angoissé,anguished
Animé,animated
animosité,animosity
la cheville,ankle
Bracelet de cheville,anklet
annales,annals
annexe,annex
annihiler,annihilate
anniversaire,anniversary
annoncer,announce
annonce,announcement
annonceur,announcer
ennuyer,annoy
contrariété,annoyance
agacé,annoyed
ennuyeux,annoying
annuel,annual
annuler,annul
annulation,annulment
oint,anointed
anomalie,anomaly
anonymat,anonymity
anonyme,anonymous
anorexique,anorexic
répondre,answer
fourmi,ant
antagoniste,antagonistic
contrarier,antagonize
antilope,antelope
antenne,antenna
antérieur,anterior
hymne,anthem
fourmilière,anthill
anthropologique,anthropological
anthropologiste,anthropologist
anthropologie,anthropology
antiaérien,antiaircraft
antibiotique,antibiotic
antibiotiques,antibiotics
Antéchrist,antichrist
anticiper,anticipate
bouffonneries,antics
anti-gravité,antigravity
vieilli,antiquated
antiquités,antiques
antiseptique,antiseptic
impatient,antsy
enclume,anvil
anxiété,anxiety
anxieux,anxious
à tout moment,anytime
aorte,aorta
aortique,aortic
appartement,apartment
appartements,apartments
apathie,apathy
singe,ape
sommet,apex
aphrodisiaque,aphrodisiac
apologétique,apologetic
s&#39;excuser,apologize
excuses,apology
apôtre,apostle
apothicaire,apothecary
consterné,appalled
épouvantable,appalling
appareil,apparatus
vêtements,apparel
charme,appeal
apparaître,appear
apparence,appearance
apaiser,appease
appendice,appendage
appendicectomie,appendectomy
appendicite,appendicitis
appendice,appendix
appétit,appetite
apéritif,appetizer
appétissant,appetizing
applaudir,applaud
applaudissements,applause
Pomme,apple
cidre fort,applejack
Compote de pommes,applesauce
appareil,appliance
demandeur,applicant
appliquer,apply
nommer,appoint
rendez-vous,appointment
évaluation,appraisal
apprécier,appreciate
appréciation,appreciation
reconnaissant,appreciative
appréhender,apprehend
appréhension,apprehension
inquiet,apprehensive
apprenti,apprentice
approche,approach
approprié,appropriate
approbation,approval
approuver,approve
approximatif,approximate
abricot,apricot
tablier,apron
apte,apt
bleu vert,aquamarine
aquatique,aquatic
arbitraire,arbitrary
arbitrage,arbitration
ésotérique,arcane
cambre,arch
archéologique,archaeological
archéologue,archaeologist
archéologie,archaeology
archaïque,archaic
archange,archangel
archevêque,archbishop
archidiocèse,archdiocese
archiduc,archduke
tir à l&#39;arc,archery
architecte,architect
archiver,archive
Arctique,arctic
région,area
arène,arena
se disputer,argue
argumentatif,argumentative
survenir,arise
aristocratie,aristocracy
aristocrate,aristocrat
aristocratique,aristocratic
arithmétique,arithmetic
arche,ark
bras,arm
armement,armament
fauteuil,armchair
armé,armed
armure,armor
blindé,armored
arsenal,armory
aisselle,armpit
armée,army
arôme,aroma
susciter,arouse
excité,aroused
accusation,arraignment
organiser,arrange
tableau,array
arrêter,arrest
arythmie,arrhythmia
arrivée,arrival
arrivée,arrive
flèche,arrow
incendie volontaire,arson
pyromane,arsonist
artériel,arterial
artère,artery
arthrite,arthritis
artichaut,artichoke
articuler,articulate
artefact,artifact
artificiel,artificial
artillerie,artillery
artiste,artist
artistique,artistic
talent artistique,artistry
ouvrages d&#39;art,artwork
amiante,asbestos
monter,ascend
Ascendant,ascending
vérifier,ascertain
honteux,ashamed
cendrier,ashtray
idiot,asinine
demander,ask
endormi,asleep
asperges,asparagus
tremble,aspen
