Other,English
אדמת גוויל,aardvark
תותח,abalone
לנטוש,abandon
נטישה,abandonment
מנזר,abbey
בטן,abdomen
בטן,abdominal
חטיפה,abduct
חטיפה,abduction
להישאר,abide
שומר,abiding
יכולת,ability
דוחה,abject
להתלהט,ablaze
יכול,able
לא נורמלי,abnormal
חריג,abnormality
מגורים,abode
לבטל,abolish
תועבה,abominable
תועבה,abomination
הפסק,abort
הפלה,abortion
אברה קדברה,abracadabra
שוחקים,abrasive
להתעדכן,abreast
פתאומי,abrupt
מורסה,abscess
היעדרות,absence
נעדר,absent
אבסינת,absinthe
מוחלט,absolute
אבסולוציה,absolution
לפטור,absolve
לספוג,absorb
להימנע,abstain
הימנעות,abstinence
מופשט,abstract
אבסורד,absurd
אבסורד,absurdity
שפע,abundance
בשפע,abundant
התעללות,abuse
מתעלל,abusive
תהומי,abysmal
תהום,abyss
אקדמי,academic
אקדמיה,academy
מאיץ,accelerant
להאיץ,accelerate
מואץ,accelerated
תאוצה,acceleration
מאיץ,accelerator
מבטא,accent
לקבל,accept
מקובל,acceptable
קבלה,acceptance
גישה,access
נגיש,accessible
אבזר,accessory
תאונה,accident
מקרי,accidental
שבחים,acclaim
להתאים,accommodate
לינה,accommodation
ללוות,accompany
שותף לעבודה,accomplice
להשיג,accomplish
הישג,accomplishment
אקורד,accord
אקורדיון,accordion
חשבון,account
דין וחשבון,accountability
באחריות,accountable
רואת חשבון,accountant
ראיית חשבון,accounting
לצבור,accumulate
דיוק,accuracy
מדויק,accurate
מקולל,accursed
האשמה,accusation
להאשים,accuse
אס,ace
אצטילן,acetylene
כאב,ache
להשיג,achieve
הישג,achievement
כואב,achy
חומצה,acid
להכיר,acknowledge
הכרה,acknowledgement
אקנה,acne
בלוט,acorn
אקוסטי,acoustic
אקוסטיקה,acoustics
היכרות,acquaintance
לרכוש,acquire
רכישה,acquisition
לזכות,acquit
זיכוי,acquittal
דונם,acre
שטח,acreage
אקרובט,acrobat
אקריליק,acrylic
פעולה,act
פעולה,action
להפעיל,activate
הפעלה,activation
פעיל,active
פעיל,activist
פעילות,activity
שחקן,actor
שחקנית,actress
בפועל,actual
האקטואליות,actuality
דיקור סיני,acupuncture
חריף,acute
מודעה,ad
הפתגם,adage
נחרץ,adamant
להסתגל,adapt
הסתגלות,adaptation
הוסף,add
אדר,adder
מכור,addict
מכורים,addicted
התמכרות,addiction
ממכר,addictive
נוסף,additional
כתובת,address
מיומן,adept
נאות,adequate
לדבוק,adhere
דבק,adhesive
סמוך,adjacent
שם תואר,adjective
סמוכים,adjoining
לדחות,adjourn
להתאים,adjust
שמאי,adjuster
התאמה,adjustment
מנהל,admin
לנהל,administer
ניהול,administration
מנהלי,administrative
מנהל,administrator
ראוי להערצה,admirable
אדמירל,admiral
הערצה,admiralty
הערצה,admiration
מעריץ,admire
נערץ,admired
מעריץ,admirer
קבילה,admissible
קבלה,admission
תודו,admit
כניסה,admittance
מכה,ado
אדובי,adobe
גיל ההתבגרות,adolescence
מתבגר,adolescent
לאמץ,adopt
אימוץ,adoption
מאמצת,adoptive
מקסים,adorable
הערצה,adoration
"אוהב, מעריץ",adore
מעריץ,adoring
אדרנלין,adrenalin
אדרנלין,adrenaline
אדישות,adrift
מבוגר,adult
נואף,adulterer
ניאוף,adultery
בגרות,adulthood
להתקדם,advance
מתקדם,advanced
קידום,advancement
יתרון,advantage
יתרון,advantageous
הרפתקה,adventure
הרפתקן,adventurer
הרפתקני,adventurous
יריב,adversary
לרעה,adverse
מצוקה,adversity
לפרסם,advertise
פרסומת,advertisement
פרסום,advertising
עצה,advice
רצוי,advisable
לייעץ,advise
ייעוץ,advisement
יועץ,adviser
יועץ,advisor
ייעוץ,advisory
סנגור,advocate
אנטנה,aerial
אירובי,aerobics
אווירודינמי,aerodynamic
תעופה וחלל,aerospace
אסתטי,aesthetic
רומן,affair
להשפיע,affect
חיבה,affection
מחבב,affectionate
תצהיר,affidavit
שיוך,affiliation
זיקה,affinity
אישור,affirmation
חיובית,affirmative
סבל,affliction
להרשות לעצמך,afford
במחיר סביר,affordable
עלבון,affront
אש,afire
לצוף,afloat
הנ&quot;ל,aforementioned
מפחד,afraid
אפריקני,african
אחרי החיים,afterlife
לאחר מכן,aftermath
אחרי הצהריים,afternoon
לאחריו,aftershave
גיל,age
סוכנות,agency
סדר יום,agenda
סוכן,agent
להחמיר,aggravate
החמרה,aggravation
תוקפנות,aggression
אגרסיבי,aggressive
תוקפנות,aggressiveness
תוקפן,aggressor
זריז,agile
זריזות,agility
הזדקנות,aging
להתעצבן,agitate
תסיסה,agitation
זריז,aglow
מייסרת,agonizing
יסורים,agony
מסכים,agree
נעים,agreeable
הסכם,agreement
חקלאי,agricultural
חקלאות,agriculture
אהוי,ahoy
סיוע,aid
עוזר,aide
עזרים,aids
חולה,ailing
מחלה,ailment
מטרה,aim
אוויר,air
כרית אוויר,airbag
מוטס,airborne
מטוסים,aircraft
