Other,English
0.405 هکتار,acre
Afrodisiac,aphrodisiac
nuncucks,nunchucks
spribribs,spareribs
آئورت,aortic
آئورت - شریان بزرگ,aorta
آب,aqua
آب دریا,seawater
آب شیرین,freshwater
آب میوه,juice
آب نبات,candy
آب نبات,corsage
آب نبات,lollipop
آب نمک,saltwater
آب پاش,sprinkler
آب پشتی,backwater
آبجو,beer
آبجو,brewery
آبدار,juicy
آبدارخانه,pantry
آبرسان,hydrant
آبرسانی,waterworks
آبزی,aquatic
آبسه,abscess
آبشار,cascade
آبشار,cesspool
آبشار,waterfall
آبله,peppy
آبله,pox
آبمیوه گیری,juicer
آبنما,fountain
آبنوس,ebony
آبکاری,plating
آبکی,watery
آبگرم,spa
آبی,blue
آبی,bluejay
آبیاری,irrigate
آبیاری,irrigation
آتروفی,atrophy
آتش,blaze
آتش,bonfire
آتش,fire
آتش افروز,arsonist
آتش بازی,fireball
آتش بازی,fireworks
آتش بس,truce
آتش جهنم,hellfire
آتش سوزی,arson
آتش سوزی,backfire
آتش سوزی,crossfire
آتش سوزی,fireside
آتش سوزی,wildfire
آتش نشان,firefighter
آتش نشانی,campfire
آتش نشانی,firefight
آتش گرفتن,ignition
آتشخانه,firehouse
آتشفشان,volcano
آتشفشانی,volcanic
آتشین,fiery
آتل,splint
آتول,atoll
آج,tread
آجر,brick
آخر الزمان,apocalypse
آخرت,afterlife
آخوندک,mantis
آداب معاشرت,etiquette
آدامس,gum
آدامس,gummy
آدرنالین,adrenalin
آدرنالین,adrenaline
آدم برفی,snowman
آدم خواب آلود,sleepyhead
آدم ربا,kidnapper
آدم ربایی,abduct
آدم ربایی,abduction
آدم ربایی,kidnapping
آدم ساده,naive
آدم سوار,boatman
آدم مسلح,gunman
آدم کوتوله,dwarf
آدمخوار,cannibal
آدمک,dummy
آرام,calm
آرام,gent
آرام,relaxed
آرام,tranquil
آرام بخش,sedate
آرام بخش,sedation
آرام بخش,sedative
آرام کردن,pacify
آرامش,appease
آرامش,rapport
آرامش,relaxation
آرامش,serenity
آرامش,solace
آرامش,tranquility
آرامش بخش,relaxing
آرامگاه,hombres
آرایش,arraignment
آرایش,arrangement
آرایش,makeup
آرایشگاه,barbershop
آرایشگاه,hairdresser
آرایشی و بهداشتی,cosmetic
آرایه,array
آرتروز,arthritis
آرد,flour
آرزو,coveted
آرزو,wishbone
آرزو,wishful
آرزو می کنم,aspire
آرزو کردن,wish
آرسنیک,arsenic
آرم,logo
آرمادا,armada
آرمان گرا,idealist
آرمان گرایی,idealism
آرنج,elbow
آرواره ها,jaws
آروغ زدن,burrow
آروم باش,relax
آریتمی,arrhythmia
آزاد,freelance
آزاد,freestyle
آزادراه,fairway
آزادراه,freeway
آزاده,freebie
آزاده,freeman
آزادی,emancipation
آزادی,freedom
آزادی,liberty
آزار,ajar
آزار دهنده,agonizing
آزار دهنده,harrowing
آزار دهنده,irritating
آزار و اذیت,harass
آزار و اذیت,harassment
آزار و اذیت,persecute
آزار و اذیت,persecution
آزاردهنده,bummer
آزبست,asbestos
آزمایش,experiment
آزمایش,experimentation
آزمایش,trial
آزمایشگاه,lab
آزمایشگاه,laboratory
آزمایشی,experimental
آزمایشی,tentative
آزمون,audition
آسان,easy
آسانسور,elevator
آسایش,comfort
آسایش دهنده,comforter
آسایشگاه,sanatorium
آسایشگاه,sanitarium
آستانه,brink
آستانه,threshold
آستر زدن,undress
آسترال,astral
آستین,sleet
آستین,sleeve
آسفالت,asphalt
آسفالت,tarmac
آسفایکسی,asphyxia
آسم,asthma
آسم,asthmatic
آسمان,sky
آسمان خراش,skyscraper
آسمانی,celestial
آسمانی,heavenly
آسيب شناسي,pathology
آسپرین,aspirin
آسیاب کردن,grind
آسیب دیده,stricken
آسیب روحی روانی,trauma
آسیب شناس,pathologist
آسیب شناسی,pathological
آسیب ناپذیر,invulnerable
آسیب پذیر,vulnerable
آسیب پذیری,vulnerability
آسینین,asinine
آشتی دادن,recon
آشغال,gunk
آشغال,litter
آشغال,rubbish
آشغال دانی,dumpster
آشغال دونی,junkyard
آشفته,turbulent
آشفتگی,turmoil
آشنا,familiar
آشنایی,acquaintance
آشنایی,familiarity
آشوب,chaos
آشوب,uproar
آشپزخانه,kitchen
آشپزی,cooking
آشپزی,cookout
آشپزی,culinary
آشکار,apparent
آشکار,blatant
آشکار,conspicuous
آشکار,obvious
آشکار,vagrant
آشکار ساختن,reveal
آشکار شدن,unfold
آشیانه,hangar
آغاز,beginning
آغازکردن,initiate
آغازگر,primer
آغشته,impregnate
آغوش,hag
آغوش,hugger
آفت,pest
آفت,pestilence
آفتاب,sun
آفتاب,sunshine
آفتاب,suntan
آفتاب سوختگی,sunburn
آفتاب گیر,sunroof
آفتابپرست,chameleon
آفتابگردان,sunflower
آفتابی,sleaze
آفتابی,sleazy
آفتابی,sunny
آفریقایی,african
آقا,gentleman
آقا,gentlemanly
آقا,hushed
آقا,mister
آقا,sir
آلبوم,album
آلبینو,albino
آلت تناسلی,penile
آلت تناسلی مرد,dick
آلت تناسلی مرد,penis
آلرژی,allergy
آلزایمر,alzheimers
آلفا,alpha
آلو,plum
آلوده کردن,contaminate
آلوده کردن,infect
آلودگی,contamination
آلودگی,decontamination
آلودگی,pollute
آلودگی,pollution
آلومینیوم,aluminum
آلوگرو,allegro
آلپ,alpine
آلیاژ,alloy
آماتور,amateur
آماده,ready
آماده به کار,standby
آماده سازی,preparation
آماده نشده,unprepared
آماده کردن,prepare
آمادگی,prep
آمادگی,readiness
آمار,stat
آمارتو,amaretto
آماری,statistic
آماری,statistical
آمبولانس,ambulance
آمبولی,embolism
آمفیزم,emphysema
آمور,amour
آموزش,educate
آموزش,instruct
آموزش,schooling
آموزش,teach
آموزش,teacup
آموزش,training
آموزش,tutu
آموزشی,educational
آموزنده,informative
آموزنده,instructive
آمونیاک,ammonia
آمونیوم,ammonium
آمپر,amp
آمینو,amino
آناتومی,anatomy
آنافیلاکتیک,anaphylactic
آناناس,pineapple
آناکوندا,anaconda
