Other,English
the,the
no,of
no,for
no,from
no,since
no,out of
no,off
no,with
par,of
par,to
par,for
par,about
par,per
par,on
par,re
par,as
par,than
par,aye
aiz,of
aiz,because of
aiz,for
aiz,behind
aiz,out of
aiz,across
aiz,beyond
aiz,after
aiz,over
aiz,with
aiz,abaft
dēļ,of
dēļ,because of
dēļ,for
dēļ,through
dēļ,owing to
dēļ,on account of
bez,off
bez,but
bez,free
bez,less
bez,besides
bez,without
bez,sine
bez,except
bez,save
bez,innocent
uz,to
uz,for
uz,per
uz,on
uz,onto
uz,at
uz,in
uz,towards
uz,against
uz,toward
pēc,for
pēc,from
pēc,beyond
pēc,after
pēc,past
kopš,from
kopš,since
kopš,since
labad,for
ar,through
ar,per
ar,with
ar,by
pie,to
pie,over
pie,on
pie,with
pie,at
pie,by
pie,in
pie,near
pie,next
pie,among
līdz,to
līdz,ere
līdz,by
līdz,till
līdz,until
līdz,pending
līdz,along
apkārt,about
apkārt,about
apkārt,round
apkārt,around
apkārt,around
apkārt,gallivant
norāda nolūku,to
tuvu,about
tuvu,by
tuvu,near
tuvu,near
tuvu,close
tuvu,nearly
tuvu,anigh
tuvu,closely
tuvu,nigh
tuvu,hard
pret,on
pret,towards
pret,versus
pret,vis-a-vis
pret,contra
pret,against
pret,toward
nekā,than
nekā,nohow
attiecībā uz,re
attiecībā uz,respecting
attiecībā uz,regarding
virs,over
virs,on
virs,above
kā,as
kā,as
kā,how
kā,what
kā,however
kā,howsoever
caur,through
caur,per
caur,by
pa,through
pa,over
pa,per
pa,on
pa,by
pa,in
pa,along
pa,during
ap,about
ap,near
ap,round
ap,towards
ap,around
ap,toward
tikpat,as
tikpat,as much as
tikpat,many as
norāda mērķi,to
saskaņā ar,after
saskaņā ar,under
saskaņā ar,in accordance with
saskaņā ar,according
saskaņā ar,harmony
tāpēc,because of
tāpēc,therefore
tāpēc,thereof
tāpēc,thence
šķērsām pāri,across
šķērsām pāri,aslant
pakaļ,after
vairāk nekā,over
vairāk nekā,upwards
pāri pār,over
viņpus,beyond
viņpus,abaft
norāda pakāpi,to
norāda piederību,to
jo,the
jo,for
jo,as
jo,because
tāpēc ka,for
apmēram,about
apmēram,thereabout
apmēram,approximately
apmēram,thereabouts
apmēram,around
aptuveni,about
aptuveni,thereabout
aptuveni,approximately
