Other,English
(inšpekcijski) pregled,inspection
pregled,inspection
(izkopana) jama,excavated hole
jama,excavated hole
(jedrske) gorivne palice,nuclear fuel element
gorivne palice,nuclear fuel element
jedrske gorivne palice,nuclear fuel element
"(kmetijsko) pridelovanje hrane, proizvodnja hrane",food production (agriculture)
"(kmetijsko) pridelovanje hrane, proizvodnja hrane",food production
proizvodnja hrane,food production (agriculture)
proizvodnja hrane,food production
pridelovanje hrane,food production (agriculture)
pridelovanje hrane,food production
(naravni) vir,resource
(naravni) vir,resources
viri,resource
viri,resources
"(pogodbena) obveznost, odgovornost",liability
odgovornost,liability
obveznost,liability
(vodni) zbiralnik,catchment
(zavarovalna) premija,premium
premija,premium
"(človeška) moč, delovna sila/delavci",manpower
:Demokratična republika Kongo,Democratic Republic of the Congo
:Demokratična republika Kongo,Congo-Kinshasa
Demokratična republika Kongo,Democratic Republic of the Congo
Demokratična republika Kongo,Congo-Kinshasa
AIDS,AIDS
ASEAN,ASEAN
ASEAN,Association of Southeast Asian Nations
Zveza držav Jugovzhodne Azije,ASEAN
Zveza držav Jugovzhodne Azije,Association of Southeast Asian Nations
Afganistan,Afghanistan
Afganistan,Transitional Islamic State of Afghanistan
Afrika,Africa
Afrikaans,Afrikaans
Afrikanščina,Afrikaans
Albanija,Albania
Albanija,Republic of Albania
Ameriška Samoa,American Samoa
Amesov preskus,Ames test
Amsterdam,Amsterdam
Andora,Andorra
Andora,Principality of Andorra
Anglija,England
Angola,Angola
Angola,Republic of Angola
Angvila,Anguilla
Antarktika,Antarctica
Antigva in Barbuda,Antigua and Barbuda
Argentina,Argentina
Argentina,Argentine Republic
Arizona,Arizona
Armenija,Armenia
Aruba,Aruba
Atene,Athens
Avstralija,Australia
Avstralija,Commonwealth of Australia
Avstrija,Austria
Avstrija,Republic of Austria
Avstro-Ogrska,Austria-Hungary
Avstro-Ogrska,Austro-Hungarian Empire
Azerbajdžan,Azerbaijan
Azerbajdžan,Republic of Azerbaijan
Azija,Asia
Bahami,Bahamas
Bahami,Commonwealth of the Bahamas
Bahami,Bahama Islands
